Community ID,flow0,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12,flow13,flow14,flow15,flow16,flow17,flow18,flow19,flow20,flow21,flow22,flow23,flow24,flow25,flow26,flow27,flow28,flow29,flow30,flow31,flow32,flow33,flow34,flow35,flow36,flow37,flow38,flow39,flow40,flow41,flow42,flow43,flow44,flow45,flow46,flow47
58,0.651,1.5049,2.1707,2.7292,3.2755,3.9989,5.4097,8.2853,12.3914,16.7307,20.8613,25.5496,30.5324,35.3442,40.0312,44.5958,49.5641,55.8679,62.898,69.2167,74.2393,78.5606,82.0022,83.3802,84.0193,84.825,85.5005,86.0212,86.536,87.2055,88.6265,91.4766,95.5787,99.8689,104.1283,108.8274,113.7763,118.6489,123.3324,128.0372,132.9626,139.0749,146.1185,152.9207,158.4462,163.1331,167.3084,169.0722
59,0.2973,0.682,1.0092,1.3156,1.6558,2.2675,3.4868,5.3371,7.4685,9.4092,11.2046,12.8659,14.3951,15.8912,17.3204,18.7507,20.308,22.0211,23.9309,25.9252,27.6319,28.9824,30.023,30.5368,30.8172,31.2105,31.536,31.812,32.1398,32.7317,33.9872,35.8112,37.8789,39.7315,41.3577,42.9683,44.4396,45.8765,47.3413,48.7876,50.353,52.0799,53.9448,55.964,57.7878,59.217,60.3738,60.9428
60,0.2588,0.6164,0.8956,1.1428,1.4029,1.7999,2.5988,4.2948,6.7221,9.4259,12.3096,15.5547,18.9356,22.0551,25.112,28.1459,31.4152,36.0337,41.1616,45.2921,48.1533,50.3631,51.8222,52.4274,52.7086,53.0805,53.3838,53.6523,53.9151,54.306,55.1731,56.8905,59.3498,61.9949,64.7474,67.9732,71.231,74.2298,77.2478,80.2688,83.4474,87.8113,92.8046,97.0142,100.0504,102.2496,103.9014,104.5838
61,0.4993,1.1531,1.6678,2.1184,2.5905,3.3045,4.7333,7.45,11.2248,15.2633,19.1251,22.9362,26.8649,30.6952,34.2714,37.6769,41.1977,45.4353,50.5099,55.7568,59.8955,63.2098,65.6899,66.7976,67.3114,67.9756,68.5209,68.9697,69.4231,70.1326,71.6856,74.4455,78.1888,82.1092,85.4499,88.8315,92.4298,95.9206,99.1296,102.3613,105.745,109.8068,114.7865,120.2028,124.633,128.044,130.7823,131.988
62,0.7196,1.6634,2.4375,3.1499,3.8652,4.8844,6.9029,10.8535,16.2833,21.6206,26.3906,31.1142,36.1454,41.1246,45.8548,50.4838,55.3326,61.1946,68.6639,75.8477,81.3068,85.9431,89.5569,91.122,91.8598,92.8084,93.6249,94.2911,94.9558,95.9475,98.0104,101.8065,107.2504,112.4804,117.1926,121.9478,126.8757,131.8125,136.5604,141.2471,145.9708,151.62,158.718,165.997,171.729,176.3063,180.2156,181.8918
63,0.235,0.5476,0.8091,1.0662,1.3689,2.0592,3.3345,5.7562,8.6416,10.7139,12.4081,13.9945,15.3289,16.6384,18.0245,19.4977,21.1212,22.9741,24.7844,26.6133,28.1996,29.3916,30.2691,30.6992,30.9388,31.2605,31.5237,31.7848,32.0923,32.7198,34.0252,36.385,39.2033,41.2662,42.9316,44.4887,45.7556,47.064,48.3544,49.735,51.2203,53,54.9007,56.8566,58.5301,59.7457,60.6777,61.1408
64,0.2764,0.6851,1.0325,1.3519,1.758,2.6275,4.0496,6.1012,8.1962,10.0361,11.8414,13.7191,15.295,16.8255,18.4661,20.2557,22.2539,24.4176,26.4586,28.5099,30.2236,31.6159,32.5998,33.0818,33.3328,33.7046,33.991,34.2838,34.661,35.5097,36.9283,38.9251,40.9788,42.8182,44.6481,46.6468,48.243,49.8495,51.476,53.2241,55.1182,57.1977,59.241,61.2881,63.1194,64.5042,65.5371,66.0626
65,0.2561,0.6313,0.98,1.3163,1.7511,2.7122,4.445,6.8273,9.011,10.7072,12.2056,13.6483,14.9964,16.2953,17.6631,19.0913,20.6351,22.339,24.1878,26.0327,27.5611,28.7375,29.597,30.0224,30.2731,30.6361,30.9502,31.2563,31.6495,32.5329,34.2898,36.6584,38.7811,40.4588,41.9602,43.3932,44.702,45.9895,47.3015,48.6696,50.148,51.7873,53.5557,55.563,57.2715,58.5282,59.477,59.9516
66,0.2287,0.5948,0.9688,1.3433,1.7799,2.6602,4.1582,6.1684,8.0095,9.6119,11.0655,12.4945,13.7003,14.9652,16.2894,17.6926,19.1658,20.8299,22.4215,23.9544,25.241,26.2534,27.0236,27.413,27.6408,27.9689,28.2997,28.6129,28.9955,29.825,31.3262,33.2717,35.1151,36.6605,38.1019,39.521,40.6713,41.8539,43.0802,44.3822,45.771,47.3096,48.8524,50.4584,51.8659,52.9309,53.7492,54.1618
67,0.2147,0.5135,0.7843,1.0729,1.4862,2.4193,4.0303,6.3241,8.5545,10.4975,12.3422,14.1517,15.7017,17.2625,18.8772,20.5144,22.3125,24.2998,26.2419,28.1415,29.6759,30.8764,31.7144,32.1046,32.3141,32.616,32.8686,33.1087,33.4908,34.3839,35.9803,38.2158,40.4259,42.3283,44.1733,45.9981,47.4823,48.9825,50.4774,52.0109,53.6822,55.54,57.4719,59.4265,61.1633,62.4403,63.3988,63.8444
68,0.3991,0.9705,1.4565,1.9208,2.4599,3.5883,5.8435,9.9945,14.4962,18.3401,21.6879,24.892,27.6252,30.1384,32.7847,35.5334,38.4862,42.1009,45.6926,49.1435,52.1493,54.4223,56.0187,56.7496,57.1811,57.7634,58.1997,58.5997,59.0645,60.0853,62.4027,66.5199,71.0284,74.8617,78.2444,81.4913,84.1852,86.6814,89.2969,92.0738,95.1469,98.6231,102.0737,105.5888,108.8207,111.2327,112.9817,113.7862
69,0.5103,1.2141,1.8155,2.3778,2.9953,4.1103,6.4105,10.8959,16.0194,20.0673,23.4231,26.533,29.4419,32.3324,35.1857,38.0031,41.0174,44.6416,48.5829,52.6723,56.4327,59.4801,61.7299,62.7388,63.2645,63.9764,64.498,64.9765,65.4901,66.4584,68.7631,73.1945,78.3303,82.3621,85.689,88.8895,91.7349,94.5616,97.3682,100.2932,103.3614,106.9844,110.7703,114.8984,118.8362,122.0117,124.478,125.5892
70,0.2279,0.5893,0.9284,1.2373,1.6588,2.4861,3.746,5.4126,7.1359,8.7638,10.4605,12.284,13.7372,15.2282,16.7961,18.4504,20.2365,22.1872,24.005,25.6822,27.0294,28.1289,28.9498,29.3752,29.5988,29.9725,30.3171,30.6309,31.0228,31.7754,33.0595,34.6668,36.3005,37.8749,39.4312,41.1604,42.5284,43.9199,45.411,46.9513,48.5008,50.2694,51.9569,53.6253,55.0158,56.1223,56.9693,57.3776
71,0.1767,0.4164,0.6164,0.8072,1.0272,1.4386,2.2333,3.7709,5.4494,7.0757,8.5348,9.938,11.1172,12.2366,13.4303,14.7038,16.0797,17.6804,19.2996,20.7171,21.9575,22.928,23.5913,23.8914,24.0817,24.3006,24.4791,24.6423,24.8278,25.1788,25.9832,27.4324,29.0249,30.4754,31.8376,33.2364,34.4218,35.563,36.7281,37.982,39.3778,40.8853,42.4188,43.8433,45.1804,46.2193,46.991,47.3532
72,0.2811,0.6726,1.0245,1.3724,1.7592,2.4463,3.799,6.2741,9.3895,11.6045,13.4499,15.2148,16.8504,18.4141,19.9752,21.4835,23.1581,25.1915,27.2697,29.4277,31.3534,32.8509,33.8976,34.3872,34.666,35.0478,35.3716,35.6863,36.0561,36.7115,38.1068,40.5821,43.6691,45.8444,47.6567,49.4002,50.9482,52.4386,53.9279,55.4092,56.9951,58.9482,60.9682,63.1005,65.1582,66.7222,67.8541,68.4196
73,0.1427,0.3623,0.5561,0.7412,0.9931,1.5663,2.6082,4.3407,5.9998,7.3373,8.5377,9.7513,10.7533,11.7405,12.776,13.8931,15.0585,16.3774,17.659,18.9662,20.0889,20.9468,21.5512,21.8356,21.9954,22.2356,22.4361,22.606,22.8322,23.351,24.3757,26.065,27.8088,29.2083,30.5234,31.8079,32.788,33.7827,34.7815,35.8454,36.9933,38.2863,39.5486,40.8952,42.1196,42.9886,43.6322,43.9204
74,0.0945,0.2355,0.3588,0.4944,0.6822,1.1076,1.9005,3.0755,4.2348,5.2128,6.0916,6.8705,7.5377,8.1755,8.8444,9.5729,10.3552,11.2064,12.0588,12.8862,13.5548,14.0491,14.3861,14.5426,14.6469,14.7839,14.9092,15.032,15.2091,15.6257,16.445,17.5833,18.6788,19.567,20.349,21.1101,21.752,22.3566,23.0035,23.7224,24.4517,25.2546,26.1125,26.9909,27.7317,28.2624,28.6402,28.8384
75,0.0986,0.2492,0.3735,0.4947,0.6275,0.8927,1.4683,2.6088,3.8621,4.9358,5.8778,6.8186,7.6162,8.384,9.2065,10.0313,10.9273,11.9436,12.9162,13.8528,14.6826,15.3316,15.7667,15.9646,16.0811,16.2245,16.3362,16.4432,16.5798,16.8427,17.4384,18.5591,19.8584,20.9543,21.9657,22.9652,23.7821,24.5933,25.4258,26.3082,27.1959,28.2174,29.3167,30.3896,31.2887,32.0049,32.5203,32.7566
76,0.8185,1.9429,2.9414,3.8646,4.8936,6.7855,10.7432,17.569,25.6117,31.8817,37.0439,41.7677,46.1738,50.7418,55.192,59.6973,64.409,69.8406,75.685,81.7366,87.2409,91.7266,95.0601,96.6072,97.463,98.5632,99.5079,100.3609,101.3075,103.0666,107.068,113.7587,121.719,127.7563,132.8837,137.6854,141.9648,146.3197,150.5968,154.9609,159.536,164.6594,170.2371,176.3618,182.2426,186.9032,190.5574,192.2852
77,1.2668,3.0317,4.62,6.2431,8.2269,12.12,18.7461,28.8925,39.3943,47.5798,54.4856,61.0763,67.123,72.9351,78.8218,84.9679,91.5117,99.0133,106.3626,113.9785,120.9493,126.4686,130.4973,132.5454,133.8094,135.5501,137.0465,138.4544,140.2153,143.8248,150.5328,160.5099,170.7923,178.7303,185.4474,192.0399,197.8285,203.4028,209.1559,215.1508,221.5616,228.7436,235.9855,243.6866,250.9966,256.7367,261.1773,263.3686
78,0.1548,0.3599,0.5455,0.7091,0.884,1.1947,1.7917,2.8653,4.2302,5.5396,6.7221,7.9506,9.0798,10.1166,11.1867,12.2491,13.4243,15.0098,16.6009,17.8627,18.8672,19.6251,20.185,20.4572,20.6141,20.8346,21.014,21.1778,21.3488,21.6362,22.2874,23.3722,24.7583,26.0292,27.2348,28.4857,29.6208,30.6727,31.7505,32.8677,34.0841,35.6817,37.2952,38.6097,39.6947,40.5061,41.1169,41.4136
79,0.2521,0.583,0.8623,1.1245,1.4332,1.9788,3.0117,4.8791,6.9764,8.6741,10.1687,11.6774,13.0897,14.5108,15.9194,17.346,18.8794,20.662,22.4924,24.475,26.1974,27.6525,28.7655,29.2332,29.4962,29.8175,30.0934,30.3333,30.6193,31.1491,32.2189,34.0296,36.1403,37.9249,39.5068,41.1163,42.5103,43.9197,45.2986,46.6947,48.2001,50.0066,52.0054,54.1769,56.1848,57.8022,59.0848,59.5964
80,1.1871,2.7138,3.9136,5.01,6.199,8.3595,12.5779,20.9025,32.2516,42.354,51.8403,62.356,73.4406,83.0006,92.1807,101.4194,111.8561,127.1309,143.2399,157.2488,168.2421,176.4638,182.0289,184.5126,185.7065,187.1774,188.3666,189.4225,190.5466,192.566,197.0307,205.5416,216.9032,226.9491,236.4232,247.1147,257.767,267.3359,276.3538,285.5519,295.6973,310.3186,326.0503,340.5246,352.1908,360.5613,366.4966,369.129
81,0.7581,1.8422,2.804,3.7568,4.9012,6.8491,10.2614,15.5903,21.5483,26.6506,30.9246,34.9881,38.9609,42.9065,46.865,50.8576,55.0898,59.9492,65.276,70.3932,75.0827,79.0509,82.0245,83.3222,84.0742,85.1122,85.9725,86.8509,87.8678,89.6684,93.1206,98.2691,103.9587,108.7199,112.8134,116.8807,120.5959,124.3376,128.2035,132.1475,136.1939,140.8047,145.9499,151.2584,156.2025,160.2054,163.4288,164.8888
82,0.0716,0.1898,0.292,0.3848,0.4929,0.6784,0.9694,1.4613,2.1049,2.7398,3.3932,4.1469,4.8286,5.3934,5.9857,6.6036,7.4747,8.7349,9.7156,10.4078,10.9382,11.3229,11.6008,11.735,11.816,11.9272,12.0334,12.1263,12.2322,12.4118,12.6999,13.1881,13.8279,14.4706,15.117,15.8946,16.5619,17.1146,17.7087,18.3397,19.1877,20.4086,21.3976,22.0878,22.6531,23.0388,23.3281,23.4702
83,0.1868,0.4819,0.7529,1.0138,1.3316,1.9778,3.1152,4.7264,6.2963,7.4829,8.5283,9.4973,10.3823,11.2754,12.1913,13.1271,14.1902,15.41,16.6016,17.7839,18.8228,19.6698,20.3211,20.6526,20.8505,21.1243,21.3711,21.593,21.8862,22.489,23.6596,25.2346,26.7626,27.938,28.9679,30.0187,30.8924,31.7697,32.6563,33.5583,34.5666,35.742,36.9087,38.1489,39.2824,40.1646,40.861,41.196
84,0.1026,0.2701,0.4191,0.5812,0.8086,1.289,2.1119,3.2142,4.2276,5.1536,6.0981,6.9646,7.7074,8.457,9.2236,10.0306,10.9392,11.912,12.8301,13.7198,14.4264,14.978,15.3611,15.5472,15.6606,15.8273,15.9594,16.1036,16.3012,16.7353,17.5581,18.649,19.6566,20.6418,21.5874,22.5146,23.2221,23.94,24.6505,25.4099,26.2426,27.1207,28.0081,28.9102,29.6968,30.2685,30.6809,30.8784
85,0.4446,0.9933,1.4511,1.9097,2.4074,3.2732,5.1489,9.4822,14.7373,19.204,23.1137,27.0818,30.9265,34.3816,37.6867,41.1947,44.9187,49.7533,54.3083,58.5367,62.3047,65.2901,67.2705,68.1442,68.5793,69.1062,69.5679,69.985,70.4558,71.2579,73.2249,77.4808,82.5565,86.9017,90.7739,94.7438,98.4335,101.7298,104.9611,108.4602,112.0331,116.5252,121.0574,125.3894,129.3884,132.499,134.7367,135.7564
86,0.1521,0.3563,0.5316,0.714,0.9233,1.2997,2.1431,3.9554,6.243,8.4094,10.3156,12.0073,13.3813,14.7127,16.1301,17.5469,19.0537,20.818,22.3899,23.8914,25.2688,26.3221,27.0061,27.3138,27.4697,27.6647,27.8456,28.007,28.1996,28.5704,29.447,31.1743,33.4138,35.4629,37.2847,38.9524,40.2743,41.5182,42.8263,44.2189,45.6805,47.2972,48.8248,50.343,51.8569,52.9685,53.6972,54.0232
87,0.2128,0.5026,0.7375,0.9733,1.2687,1.8437,2.6371,4.2446,6.4877,9.084,11.9669,15.3953,18.847,22.099,25.2867,28.4348,31.9517,35.9995,39.6416,42.5543,45.2521,47.4627,49.0297,49.564,49.7645,50.029,50.2575,50.4804,50.7659,51.3069,52.126,53.7235,55.9685,58.5253,61.4361,64.769,67.9754,70.9874,73.9602,77.0499,80.1924,83.7913,87.3082,90.325,93.1699,95.4816,97.2385,97.8516
88,0.0809,0.1774,0.2601,0.3451,0.4401,0.6032,0.9382,1.5853,2.358,3.0106,3.5537,4.0882,4.6108,5.0879,5.5866,6.1204,6.6675,7.3326,7.9176,8.4792,8.9822,9.3811,9.6973,9.8494,9.9279,10.0175,10.1002,10.1697,10.2585,10.401,10.7532,11.3892,12.1655,12.8349,13.3928,13.9192,14.4212,14.8936,15.3878,15.8697,16.3778,16.9762,17.5328,18.0836,18.6,19.0273,19.378,19.5534
89,0.1882,0.4508,0.6651,0.8543,1.0533,1.3801,2.0337,3.4778,5.3172,7.1871,8.9371,10.747,12.6278,14.4237,16.2716,18.1052,20.0798,22.2941,24.4887,26.5184,28.1437,29.5609,30.6485,31.0964,31.287,31.5375,31.7534,31.9464,32.1354,32.442,33.118,34.5018,36.3156,38.0972,39.8055,41.5832,43.3539,45.0564,46.7723,48.5182,50.4041,52.3834,54.4645,56.4379,58.1492,59.5952,60.7401,61.218
90,0.2579,0.61,0.9316,1.2281,1.5129,1.9472,2.8417,4.745,7.2172,9.6533,11.9736,14.5473,17.3266,19.8624,22.2423,24.6669,27.2797,30.7556,34.5886,37.8031,40.2046,42.1313,43.4266,44.0048,44.2801,44.6269,44.9234,45.1911,45.457,45.8732,46.8102,48.6469,51.0704,53.427,55.7143,58.3043,61.0292,63.5033,65.871,68.3406,70.9217,74.2283,78.1714,81.6453,84.1908,86.1537,87.5346,88.1296
91,0.2569,0.5602,0.8225,1.1534,1.5121,2.2101,3.2805,5.1285,7.9229,11.4924,15.2438,19.5631,23.6255,27.1063,30.7139,34.4453,38.2939,42.9511,47.8619,51.6583,54.388,56.7507,58.6017,59.2946,59.5369,59.8523,60.1169,60.4287,60.7321,61.3666,62.4444,64.3391,67.1472,70.6209,74.2801,78.4292,82.2372,85.5347,89.0312,92.6388,96.2355,100.538,105.3103,109.4275,112.4757,114.8983,116.8541,117.6252
92,0.1427,0.336,0.4999,0.6309,0.7912,1.0525,1.6021,2.9119,4.7651,6.5934,8.3315,9.9867,11.6499,13.2885,14.8956,16.4558,18.0851,20.0756,22.1617,24.0083,25.522,26.7908,27.726,28.0634,28.2021,28.3858,28.5357,28.664,28.804,29.0526,29.6029,30.849,32.5687,34.1963,35.7061,37.3068,38.8833,40.4377,41.8879,43.3908,44.8995,46.7499,48.8501,50.711,52.34,53.6833,54.6996,55.0904
93,0.2646,0.5917,0.8548,1.1329,1.4207,1.8942,2.9792,5.4694,8.5115,10.9946,13.1418,15.2459,17.3725,19.3562,21.2971,23.3245,25.4419,28.0438,30.6896,33.1709,35.3197,37.1111,38.4332,38.9652,39.2411,39.5698,39.8641,40.1296,40.4193,40.8925,42.0487,44.5341,47.5744,50.091,52.2201,54.3508,56.3978,58.3352,60.1891,62.1607,64.2668,66.8146,69.4477,71.9996,74.3386,76.2814,77.7025,78.2956
94,0.0856,0.2051,0.3098,0.413,0.5313,0.7329,1.146,1.9942,3.1088,4.3382,5.4911,6.637,7.6728,8.5871,9.5578,10.5765,11.6487,12.8693,13.8841,14.7515,15.4549,16.0108,16.4008,16.5728,16.6534,16.7615,16.8604,16.9448,17.0495,17.2377,17.6508,18.455,19.5401,20.6843,21.7794,22.9184,23.9065,24.7589,25.6918,26.6594,27.6374,28.7322,29.709,30.598,31.3594,31.918,32.3343,32.525
95,0.1928,0.4519,0.669,0.8704,1.1149,1.5402,2.4858,4.4005,6.6022,8.5772,10.2136,11.8179,13.2182,14.5218,15.8005,17.2169,18.7092,20.5335,22.1646,23.7247,25.1152,26.2343,27.0313,27.4006,27.6011,27.8614,28.0777,28.2836,28.5294,28.9422,29.9577,31.9106,34.0976,35.9758,37.669,39.3009,40.6843,42.0324,43.3511,44.8055,46.2941,47.9805,49.5572,51.0945,52.608,53.8008,54.6714,55.0802
96,0.4325,1.0337,1.5223,1.9586,2.418,3.0873,4.3356,6.8121,9.8398,12.7991,15.549,18.3425,21.1464,23.8399,26.5194,29.2614,32.0101,35.234,38.4881,41.6035,44.293,46.5675,48.3329,49.169,49.646,50.2666,50.7824,51.2274,51.6944,52.3303,53.6384,56.1137,59.1643,62.0743,64.7809,67.6364,70.3522,72.9381,75.554,78.2846,80.9987,84.1067,87.3232,90.5502,93.379,95.7704,97.7268,98.6808
97,0.1528,0.3636,0.5369,0.7,0.8859,1.1873,1.8003,3.0381,4.5943,6.0845,7.4129,8.6983,9.9362,11.1072,12.2661,13.5601,14.8285,16.3873,17.8998,19.2543,20.3557,21.2399,21.9001,22.1978,22.3481,22.5447,22.7024,22.8491,23.0206,23.2952,23.9149,25.1168,26.6423,28.0765,29.3186,30.6404,31.8228,32.938,34.0798,35.3588,36.6393,38.0857,39.6286,41.0471,42.2315,43.1939,43.9527,44.3012
98,0.0898,0.2132,0.3214,0.4298,0.5477,0.75,1.238,2.2251,3.4106,4.5869,5.73,6.7597,7.6392,8.4353,9.2262,10.1384,11.0273,12.0604,13.1491,14.1026,14.8964,15.4772,15.888,16.0606,16.1582,16.2794,16.3774,16.476,16.5856,16.7864,17.2993,18.2696,19.4672,20.6289,21.7207,22.7182,23.5728,24.3591,25.1526,26.0018,26.8443,27.8247,28.8944,29.8987,30.7743,31.3954,31.8325,32.0338
99,0.1311,0.3151,0.4583,0.5831,0.7241,0.9489,1.3871,2.2633,3.401,4.4567,5.384,6.3125,7.2482,8.253,9.2942,10.3327,11.3875,12.5841,13.835,15.1457,16.3546,17.4527,18.2135,18.5218,18.6606,18.8349,18.9746,19.0892,19.2165,19.4171,19.8579,20.713,21.8463,22.8816,23.8055,24.7174,25.6017,26.4914,27.4141,28.3461,29.317,30.3867,31.5521,32.866,34.1601,35.3542,36.2506,36.64
100,0.4422,1.0378,1.5133,1.9786,2.5041,3.3636,5.0752,8.1732,11.8831,15.247,18.2805,21.3212,24.2012,27.1124,29.9886,32.9787,35.9646,39.3919,42.5667,46.0412,49.0299,51.3637,53.0591,53.8674,54.2841,54.8084,55.2571,55.6588,56.1278,56.9249,58.6303,61.6332,65.2596,68.5161,71.5309,74.4937,77.2276,80.0126,82.7897,85.6475,88.565,91.8076,94.9483,98.4926,101.723,104.1615,105.9209,106.7524
101,0.1039,0.2373,0.354,0.4874,0.6354,0.8483,1.2507,1.944,2.829,3.655,4.4913,5.3491,6.2209,7.0695,7.9257,8.7781,9.6261,10.6203,11.6553,12.6268,13.5464,14.3606,14.9134,15.137,15.2339,15.37,15.498,15.632,15.7951,16.0097,16.4192,17.1065,17.991,18.7957,19.5793,20.4137,21.2338,22.0373,22.8045,23.5616,24.3402,25.2385,26.2097,27.1649,28.0781,28.9303,29.5558,29.7994
102,0.0328,0.087,0.1368,0.1881,0.2549,0.399,0.6301,0.9639,1.2717,1.5527,1.8193,2.062,2.2851,2.5175,2.7558,2.9779,3.2263,3.485,3.698,3.9221,4.1025,4.248,4.3492,4.399,4.4292,4.4809,4.5159,4.5531,4.6061,4.7264,4.962,5.2963,5.599,5.8793,6.1538,6.4008,6.6186,6.8489,7.0755,7.3469,7.6387,7.9535,8.2058,8.4555,8.6726,8.8318,8.9482,9.0034
103,0.367,0.9188,1.4473,2.0103,2.704,3.9499,5.8593,8.4099,10.7977,12.9308,14.9341,16.8812,18.7014,20.4501,22.3047,24.3004,26.4961,28.8377,31.1755,33.3957,35.1758,36.5989,37.6915,38.2836,38.6294,39.131,39.5653,40.0138,40.5941,41.6569,43.4058,45.7533,47.9438,49.9159,51.789,53.7287,55.3882,57.0943,58.9109,60.8714,62.9638,65.2328,67.5112,69.8289,71.7909,73.3257,74.6139,75.257
104,0.0622,0.1531,0.2353,0.3188,0.4246,0.6138,0.9392,1.5081,2.0749,2.625,3.1571,3.6908,4.1254,4.5779,5.0412,5.5393,6.064,6.6792,7.2107,7.7163,8.1526,8.4582,8.6756,8.776,8.8357,8.9316,9.0084,9.0783,9.1682,9.3413,9.6613,10.2144,10.7604,11.2844,11.8196,12.3673,12.8037,13.257,13.7297,14.2131,14.712,15.2996,15.7976,16.2985,16.7309,17.047,17.2863,17.4092
105,0.1145,0.285,0.446,0.6178,0.8192,1.1803,1.7536,2.5999,3.3708,4.0644,4.6886,5.3261,5.8489,6.3981,7.0548,7.7638,8.5176,9.3116,10.0801,10.7814,11.3517,11.7747,12.086,12.2448,12.3553,12.5249,12.6753,12.8234,13.0072,13.3271,13.8675,14.7355,15.5135,16.2001,16.8275,17.454,17.9623,18.5512,19.1769,19.8519,20.5908,21.4077,22.1718,22.8995,23.5327,24.0032,24.368,24.5486
106,0.027,0.0748,0.1166,0.1595,0.2045,0.291,0.4561,0.7725,1.2121,1.6656,2.0696,2.5572,2.9412,3.3374,3.7569,4.1963,4.6746,5.2387,5.6285,5.97,6.3372,6.571,6.7092,6.773,6.8068,6.86,6.9021,6.9422,6.9902,7.0765,7.2552,7.5776,8.0274,8.5076,8.9874,9.4676,9.8444,10.2487,10.6664,11.0939,11.5447,12.0813,12.4759,12.8337,13.2159,13.476,13.6312,13.7012
107,0.0038,0.0104,0.0153,0.02,0.028,0.0451,0.0679,0.0926,0.1227,0.1511,0.1862,0.2208,0.2501,0.2739,0.2988,0.3319,0.3637,0.3933,0.4213,0.4484,0.4682,0.4846,0.4969,0.5012,0.505,0.5121,0.5163,0.5209,0.524,0.536,0.5579,0.5798,0.608,0.6368,0.6684,0.6986,0.7235,0.7514,0.7886,0.8228,0.8552,0.8812,0.9065,0.9318,0.9507,0.9664,0.9789,0.9826
108,0.1101,0.2743,0.4103,0.5565,0.7474,1.1486,1.8242,2.8698,3.8282,4.6406,5.4109,6.1955,6.8573,7.5332,8.2161,8.9127,9.6346,10.4639,11.2748,12.0791,12.7929,13.3271,13.7045,13.8908,13.9977,14.1463,14.2749,14.3942,14.5522,14.9155,15.6143,16.6392,17.5573,18.391,19.1866,19.9806,20.6203,21.2531,21.9098,22.6055,23.3599,24.1688,24.9546,25.8067,26.6033,27.2131,27.6172,27.829
109,0.6032,1.4995,2.5766,3.6373,4.6925,6.048,7.8057,10.1254,12.4109,14.5343,16.5957,18.6224,20.5286,22.4684,24.4313,26.4073,28.465,30.6135,32.8125,35.0143,36.9624,38.5564,39.8515,40.5704,41.1262,41.9491,42.8279,43.728,44.5808,45.8125,47.6073,49.7975,51.9497,54.0495,56.1317,58.2329,60.1392,62.0962,64.0225,66.0323,68.0498,70.1945,72.3331,74.5768,76.6004,78.2482,79.6404,80.4344
110,0.0016,0.0047,0.0079,0.0117,0.0172,0.0293,0.0421,0.0613,0.0797,0.1002,0.1258,0.1545,0.1731,0.203,0.2247,0.2454,0.2662,0.2898,0.3109,0.33,0.3455,0.3545,0.3628,0.366,0.3689,0.3738,0.3754,0.3772,0.3807,0.3904,0.4042,0.4228,0.4421,0.4652,0.4884,0.5158,0.532,0.5533,0.5827,0.6099,0.6355,0.6585,0.6818,0.7025,0.7173,0.7269,0.7348,0.7384
111,0.3283,0.8399,1.2994,1.7577,2.2571,3.0195,4.2462,6.1641,8.1195,9.7898,11.2847,12.7364,14.0439,15.3662,16.7188,18.1213,19.5556,21.2397,23.0238,24.6971,26.134,27.3254,28.2558,28.7456,29.0483,29.4533,29.8058,30.1539,30.5298,31.1651,32.3504,34.1749,36.0721,37.6739,39.1237,40.5598,41.8258,43.0283,44.272,45.6227,47.0545,48.7106,50.3932,52.1135,53.6687,54.8738,55.8398,56.343
112,1.6169,3.968,6.0252,8.1121,10.3798,14.1091,20.4026,30.1075,40.4655,48.7055,55.8624,62.6113,68.7227,74.7973,80.917,87.148,93.8941,101.6488,109.9525,118.3918,126.1715,132.6986,137.8153,140.3812,141.9627,144.0106,145.6771,147.2704,149.0941,152.2269,158.1976,167.301,177.2373,185.2041,192.1368,198.8434,204.7936,210.6726,216.5457,222.7331,229.2189,236.6183,244.5459,253.0572,261.2722,268.0676,273.5625,276.232
113,0.0231,0.0582,0.0948,0.1251,0.1585,0.2187,0.3273,0.4979,0.6935,0.9417,1.2087,1.5307,1.8163,2.1325,2.4633,2.7847,3.0637,3.33,3.5444,3.7213,3.8712,3.9926,4.0846,4.1324,4.1524,4.1835,4.2084,4.2316,4.2623,4.3215,4.4347,4.6085,4.8279,5.0845,5.3692,5.6777,5.9566,6.2782,6.6059,6.9316,7.2312,7.5315,7.813,8.0898,8.3368,8.5424,8.7141,8.7958
114,0.1282,0.3354,0.5209,0.7339,0.9873,1.4672,2.2616,3.345,4.3351,5.2651,6.196,7.1474,7.9547,8.7314,9.5712,10.4238,11.3189,12.2996,13.2318,14.0991,14.8175,15.384,15.7852,15.9836,16.1106,16.2925,16.4604,16.6309,16.8628,17.3225,18.1468,19.2118,20.2085,21.1096,22.004,22.9083,23.634,24.3722,25.1514,25.9804,26.8856,27.8191,28.7317,29.6802,30.484,31.1205,31.6055,31.8388
115,0.0154,0.0369,0.0577,0.0787,0.1016,0.161,0.2422,0.3431,0.4597,0.5794,0.7037,0.8328,0.9361,1.0391,1.1433,1.2568,1.3758,1.4942,1.5949,1.6826,1.7531,1.8123,1.8609,1.8866,1.8998,1.9245,1.9459,1.9659,1.9861,2.0331,2.1046,2.2055,2.3112,2.4222,2.5411,2.6702,2.768,2.8803,3.0055,3.1376,3.2496,3.3622,3.4657,3.5612,3.6397,3.701,3.7406,3.759
