Community ID,New_inf1,New_inf2,New_inf3,New_inf4,New_inf5,New_inf6,New_inf7,New_inf8,New_inf9,New_inf10,New_inf11,New_inf12,New_inf13,New_inf14,New_inf15,New_inf16,New_inf17,New_inf18,New_inf19,New_inf20,New_inf21,New_inf22,New_inf23,New_inf24,New_inf25,New_inf26,New_inf27,New_inf28,New_inf29,New_inf30,New_inf31,New_inf32,New_inf33,New_inf34,New_inf35,New_inf36,New_inf37,New_inf38,New_inf39,New_inf40,New_inf41,New_inf42,New_inf43,New_inf44,New_inf45,New_inf46,New_inf47,New_inf48,New_inf49,New_inf50,New_inf51,New_inf52,New_inf53,New_inf54,New_inf55,New_inf56,New_inf57,New_inf58,New_inf59,New_inf60,New_inf61,New_inf62,New_inf63,New_inf64,New_inf65,New_inf66,New_inf67,New_inf68,New_inf69,New_inf70,New_inf71,New_inf72,New_inf73,New_inf74,New_inf75,New_inf76,New_inf77,New_inf78,New_inf79,New_inf80,New_inf81,New_inf82,New_inf83,New_inf84,New_inf85,New_inf86,New_inf87,New_inf88,New_inf89,New_inf90,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90
144,3.943116192,6.770568268,1.469632063,27.59287502,40.03402882,5.371684398,3.550777262,2.887339093,19.37161215,6.121044521,2.941357866,19.37161215,10.52820428,3.241490926,13.98380643,1.634861291,3.371594208,2.948299673,4.512377594,6.976358825,3.661465036,2.692149902,11.40555463,6.738383063,6.677716799,15.22287063,5.371684398,2.513231465,2.212345428,4.246355212,8.57664834,6.724015449,15.60685526,11.65921977,14.98887268,20.17089772,19.40656196,295.9748858,86.17197126,23.21091193,8.011934892,29.41186503,8.541795734,26.78591894,21.15108865,25.90821598,32.6012265,11.03464263,34.15598584,37.02586373,25.05878771,22.31992194,22.26573733,10.38650027,12.3933684,7.286848579,16.02202993,59.37148307,14.84044516,24.40815045,22.59251367,7.384678765,9.284026311,10.92062339,352.1400445,17.69169126,5.223592608,19.72686278,6.102855084,12.29503634,9.673110639,24.48813967,11.1396252,5.748027376,26.83055664,6.346267948,10.53316784,9.023473546,71.46455351,20.69649596,11.61143827,14.08119031,5.804795556,33.46133426,7.668704172,12.15280772,5.632024014,21.57882968,20.33217964,13.35408944,0,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,92,5,1,0,1,0,1,1,1,1,0,1,3,0,1,1,0,0,0,0,6,0,3,2,0,0,0,89,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,3,0,0,0,1,1,0
145,0.188107918,0.20026068,0.034681764,0.540031986,0.370789952,0.229233839,0.144324634,0.091015536,0.930047957,0.241933667,0.091606067,0.930047957,0.588494497,0.137524567,0.434100041,0.072482289,0.146811605,0.335238691,0.181427652,1.935239478,0.174671638,0.094024001,0.637535705,0.226076125,0.206458682,0.331876608,0.229233839,0.149647075,0.326898382,0.196345339,0.436059733,0.384362901,4.022076994,0.383082103,0.671692046,0.917558763,2.736893889,0.760629327,1.012101804,0.744120261,0.382881181,1.338366364,0.555588971,1.022524273,0.801244174,1.700405082,1.118566537,0.474548019,1.535930437,1.26628959,1.019708745,0.755164856,1.543491187,0.695128433,0.488758432,0.274855618,0.630333856,0.923006158,0.52313682,0.77089121,0.691800385,0.336756012,0.291859693,1.110285014,0.63309753,1.303630977,0.218342994,0.80031712,0.231874382,0.371515537,0.417733879,1.668084768,0.396880574,0.266459647,1.198492058,0.241170251,0.274801842,0.342311661,0.930749948,0.876765843,0.403058775,0.504089253,1.746882049,0.893585373,0.741548208,0.96985268,0.179010698,0.400993026,0.48167243,0.697358592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0.961150692,1.615255048,0.293529322,209.0440054,10.37338088,1.362441005,0.875198182,0.583297774,2.805421238,1.989457002,0.671709856,2.805421238,2.022533225,0.722263725,9.590422308,0.366213099,0.80448938,0.500723643,1.323908937,0.899723206,0.892497072,0.554790611,2.19107766,1.515748324,1.636858395,1.799091608,1.362441005,0.561049282,0.337520826,1.121550249,1.661816985,1.193469751,1.902243149,1.926374856,4.181382869,3.216832032,3.232638993,4.197318268,12.35362963,11.2440867,1.874763027,5.274735554,1.512610615,8.256325938,4.751594058,5.706787354,5.674689157,2.204650727,5.641078676,5.128347441,6.603169423,5.248336837,3.370575405,2.250614837,3.102593143,1.325276371,4.273585969,3.933524713,3.584679032,3.526873211,10.8023954,1.938410792,2.000950642,1.535757277,5.90316748,4.347393563,1.160184397,6.672470365,1.428219961,2.899663989,2.138785539,6.426187297,3.024850869,1.369795614,7.920238385,1.52939603,3.068031828,2.307288876,4.900002957,5.851244227,3.465471526,3.866373748,1.187884588,2.40280708,1.130671664,2.017299738,1.283790103,5.333321079,15.2099539,2.416173686,0,0,0,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
147,1.049555664,1.271875914,0.27272512,3.459180883,2.366860569,1.656831169,0.917837479,0.664801328,10.34106672,2.321860417,0.651078542,10.34106672,4.627570585,0.915691817,3.008122442,0.528309477,0.872352168,4.116094319,1.269086325,6.426826369,0.974587402,0.581967714,5.013201467,1.538187023,1.414954686,1.67748961,1.656831169,0.972323816,3.269027488,1.334706232,3.155300415,3.095654982,17.82781742,2.20441245,5.038098075,8.447543691,15.01646256,5.630325814,5.948729379,4.956349868,2.751145805,13.43749935,4.73676861,6.952735295,5.436035272,12.10801554,7.73697457,3.377724738,14.53075214,8.74768389,7.35786702,5.003305091,16.27585516,6.201528965,3.283720695,1.60617278,4.556333515,5.021611309,4.014721484,4.393005768,4.8981685,1.955683537,1.891546619,10.16241151,4.568100494,8.906294579,1.46070324,5.410753002,1.4769251,2.659142027,3.259795215,11.49285848,2.696353926,1.757723261,9.200907453,1.646225433,1.91056639,2.250597926,6.880783637,6.858651478,2.799692573,3.490525841,16.19310553,7.50144577,8.911693401,12.0764867,1.307789155,2.679776053,3.685049254,4.930094881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1.863417447,2.684684675,0.645956182,8.92046773,9.350400213,2.747322134,1.697149366,1.2918685,11.82040724,2.817380707,1.363666016,11.82040724,5.948586393,1.612355483,5.647603694,0.788834315,1.645172734,1.588442725,2.181072492,4.511253131,1.730316201,1.174100635,6.444301926,2.97935653,2.850950918,4.204463709,2.747322134,1.396541716,1.120417239,2.082809749,4.5263748,3.515970614,8.436617665,4.418229729,7.209510282,11.51406705,9.82214023,24.26888315,17.36466443,9.059327633,4.372679431,16.49412243,5.009676329,11.9751999,10.01052714,14.09779469,12.50859342,5.603535393,18.6160721,13.8043401,12.33358494,8.663468888,13.16234066,5.291285242,5.80672213,2.966890718,7.541131104,12.64246465,7.107387028,7.970313791,8.766549096,3.548929074,4.080198421,5.820268807,46.42258437,9.438876552,2.609334537,9.093643981,2.911434035,5.20999522,4.395991474,12.62139362,4.895521411,3.011346881,13.15476614,3.176135929,4.007263347,4.162027274,249.5363964,9.752360259,5.094105449,6.26959593,3.237816437,30.6253598,4.5475374,6.945350888,2.534778542,7.439942455,7.98245573,7.469190056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,2,1,1,0,2,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,87,0,0,0,0,2,0,0,0,1,0,0
149,4.387974698,5.925871166,1.531630653,26.77768198,17.52610125,6.936469159,3.876594568,2.544272475,355.3707524,7.837636939,2.899746416,355.3707524,25.17751777,3.947942728,17.77742143,1.88305688,3.819086261,5.965801411,5.408117786,7.449274899,4.074547934,2.324700288,27.27564425,6.533835569,6.228369002,5.699912911,6.936469159,3.45564569,3.856193104,5.353469115,12.19991456,12.78262491,16.45877434,8.426929245,28.76386018,86.33762302,23.14345657,29.22064621,29.6051215,24.88259001,11.23207837,390.3332297,25.36944893,32.65621616,23.4536197,83.33227645,27.10022085,14.06469942,416.9946243,40.36697431,33.68826427,20.29807433,337.2252259,16.08645905,13.68764134,6.063248084,19.4089453,16.60238478,16.92654307,15.17862166,24.91365894,8.464225878,8.588999475,34.68827959,29.50677746,45.42651797,5.714315016,25.83858146,6.511707933,11.71149116,11.50370423,57.44263592,11.62203035,7.421948588,53.03815174,7.35099897,8.736437215,9.933459984,39.23121347,40.1103995,12.56676023,15.31640847,10.33063288,58.24960322,33.73996006,31.26337237,5.481825399,15.73049975,23.30289081,21.99994092,0,0,0,1,1,0,0,0,97,0,0,104,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,6,0,2,2,1,0,110,2,1,2,7,0,1,107,3,1,1,102,3,0,0,0,1,0,1,1,0,0,2,2,3,0,1,0,0,0,2,0,0,2,0,0,0,1,2,0,1,0,2,1,1,0,1,2,1
150,2.255590627,7.106776094,0.620003901,4.907287295,5.19790639,1.510464854,2.149118187,1.452382737,1.609333999,3.937442202,1.653567803,1.609333999,1.850935975,1.953877612,3.616053525,0.913911473,2.020711458,0.558236683,2.467490569,0.800244789,2.094477011,1.430802556,2.005180639,4.336782077,5.066265015,1.720702754,1.510464854,0.750674996,0.439175364,1.833824466,2.326131957,2.085150988,3.138391067,6.798074443,3.713838122,5.160826743,5.627379765,4.995992592,10.39788986,12.59391457,2.459789361,8.25145269,1.666620519,10.34109515,185.8228868,4.549557194,8.638167625,4.117551772,10.60152238,6.612975657,7.017252257,12.90390861,2.571458869,4.174319135,7.057991213,4.014611021,10.49562069,4.993836473,8.45748251,5.792321845,10.70929462,4.706398646,6.227281497,1.517827743,19.66988469,3.327748289,2.121303858,6.811049143,3.556167275,9.895638192,5.892027297,6.863292707,9.137251632,2.324161983,5.588762708,2.951190395,6.123778686,5.513748602,28.68357147,5.947302895,11.02084091,10.79686912,1.337035718,3.201503588,1.135003549,2.14201794,3.440226289,16.90890247,18.81340772,2.781448925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,96,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,2,0
151,1.667095741,0.757126293,0.755373371,0.964726124,0.636635938,3.172564387,1.318554154,0.616987891,0.528694575,1.101793611,0.901784178,0.528694575,1.043031469,2.854846662,1.046824615,2.940297565,1.738515157,0.639861173,1.674062295,0.374820274,1.548017474,0.523181822,1.129950758,1.686735334,0.960571439,0.373617505,3.172564387,6.350835713,0.52240151,2.513172866,5.848117712,1.257146816,6.4189512,11.34656195,5.11280743,5.616114317,2.953397743,5.353976293,2.838969029,5.02389124,10.03002412,4.368094568,3.931160434,6.561878078,19.46554967,2.905631599,9.682211395,3.488837595,3.461455833,2.49539886,221.9975799,3.145275672,1.78062463,7.064885897,7.209080009,3.46794594,7.510028445,1.490135857,25.19642589,5.7588386,4.051715634,5.183263533,2.663382788,0.882767934,1.143980697,8.720160762,232.1384141,3.695344489,2.575886179,1.95757629,1.934787836,2.815288699,2.350029559,15.64125889,2.513592639,4.611359043,1.7140983,2.806046544,1.203085413,2.183652179,3.557930808,3.066586888,6.863885444,1.098923523,0.854653883,1.97229287,1.177847863,1.30071155,1.346697804,3.447410617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,93,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1.842233249,0.939096944,0.893574309,1.27874605,0.932106324,3.636882528,1.478989989,0.787372587,0.805535124,1.325087692,1.093845011,0.805535124,1.642687284,2.3997649,1.459304016,2.616309968,1.925704297,1.104108211,1.574695461,0.575291085,1.71064516,0.698386557,1.779577891,1.874452879,1.192327832,0.63450862,3.636882528,285.8183993,0.73455325,2.37256902,8.528659825,1.871439573,5.000628998,14.13555041,7.556459551,8.283009375,3.803343736,8.443014016,3.636002612,7.068577505,15.10810887,5.079294459,7.144617072,7.282546666,37.97922855,4.103042977,12.75151163,5.399746305,3.952789209,3.637640447,17.14414561,3.678778328,2.530302865,6.927382226,10.00409393,3.974348004,7.325553325,2.152410448,15.09047321,5.581035892,4.438328063,7.298466235,3.138503316,1.367900959,1.55693,4.629843653,10.27116811,4.462158745,2.941417522,2.267125839,2.826727839,3.358178842,2.710155719,8.528314573,3.658527922,4.075357673,1.902599703,3.286505353,1.657304623,2.913431957,4.151483555,3.628195047,286.621685,1.553804912,1.300837174,2.946765323,1.50675737,1.691812447,1.814902331,5.555255149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,1
153,1.483913839,0.922577588,0.537640603,1.612163133,1.139399641,3.4831956,1.302295058,0.630887549,1.716056581,1.537341426,0.951221348,1.716056581,3.315259138,1.720045458,2.103157192,0.821999358,1.391781327,2.040496565,1.608124239,0.753316282,1.377919993,0.556015928,3.591530733,1.765367391,1.142952898,0.65476261,3.4831956,2.591042126,1.420742447,2.041084059,16.32750533,5.656781131,2.448596529,2.600194279,3.58895503,4.449625865,4.809434457,20.44544962,3.662470179,4.317017509,7.963599062,4.464378746,4.858129133,7.326168145,12.81417937,8.008300024,11.04643023,16.34895111,4.650243179,5.565039619,12.65701871,4.149406013,4.183162667,6.27507064,4.463589418,1.75017704,6.412064777,2.08074337,6.941865085,3.810294839,4.527352225,2.918381016,2.413819516,2.917763464,2.011308505,3.612062565,2.955544856,5.810851291,2.275058292,2.314752668,10.68510949,4.504637048,2.610526265,4.29754779,5.532853917,3.178979787,4.278535566,2.858367789,2.351869165,3.387684758,4.073649502,3.432227801,4.047113419,2.214929076,2.774673785,7.027610763,1.279245756,1.788014382,2.249084839,19.54283993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
154,1.927558266,1.396535838,0.647224916,2.789775678,2.025361225,5.382757166,1.711124097,1.023324488,2.664747671,2.720588466,1.142869624,2.664747671,12.56175892,1.743067963,4.332590046,0.898621997,1.724217624,2.333786389,2.759569392,1.281285548,1.789875533,0.864253568,13.60857217,2.607427556,1.764382409,1.128485443,5.382757166,1.940735577,1.5456484,2.734712837,15.10525292,5.435538111,3.449707615,2.793094867,5.409362756,6.479195206,6.609170389,9.221029663,5.544224734,6.223440025,6.406245927,6.54166874,8.101562905,13.19255904,9.894308075,180.7976842,10.53523714,15.61693149,6.679642674,17.31938862,31.10193022,6.315027398,5.489544667,6.404773155,5.644542554,1.999474815,7.779973197,2.995779989,6.964841048,5.146625865,6.5852971,3.779903937,2.921748487,3.532544176,3.331485531,6.296571638,2.764323041,11.06354477,2.785453704,3.512260531,4.224170562,8.9674511,3.744258339,4.602680453,15.46888125,3.63745241,3.271138537,3.939304643,3.80149197,6.454927467,6.378276643,5.12261292,3.806904963,3.369896945,3.22087257,191.925703,1.848762732,2.864589975,4.189766384,203.0649135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,82,2,2,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0,0,89
155,2.269982203,1.27446845,0.842439701,2.022428315,1.497864561,6.254594277,1.896363721,0.870927506,1.702925395,1.967311921,1.40421625,1.702925395,3.32102509,2.670956735,2.425621818,1.57138285,2.370281636,1.790399587,2.086056017,0.89198303,2.107840617,0.791453285,3.597777181,2.567360923,1.621422058,0.857281678,6.254594277,5.04228176,1.126825794,3.12332549,21.40540826,3.576177937,3.525469562,4.369929571,5.221293606,5.916127463,5.294693691,275.3103653,5.130295816,6.084983678,16.93707402,5.606596954,4.971335213,9.394961442,50.26438182,8.900632211,28.77058481,21.00306338,5.872862952,6.159871677,16.94847813,5.402749295,4.03052638,7.079348119,6.898389792,2.71093788,10.74943468,2.664638589,14.13575712,5.636613069,6.328327858,4.558646145,3.512747015,2.582736293,2.547787843,5.135060054,5.632538106,7.218652763,3.674196726,3.190720683,6.359962214,5.573413659,3.629191943,7.517641378,6.409318797,4.971334591,3.296299212,3.988050827,2.928416884,4.368061628,6.97857241,4.636267051,6.432247235,2.457753424,2.426204184,7.177051265,1.824975375,2.465902533,2.882112679,23.59139114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,105,0,0,2,0,0,0,3,0,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,1.290097827,0.968069754,0.521417141,1.966613539,1.34283226,2.637488053,1.12133047,0.689671629,3.057435558,1.917661969,0.794228467,3.057435558,5.777596284,1.280119385,2.416220263,0.660805978,1.156055293,5.990331247,1.610311351,0.966739826,1.197947982,0.563473642,6.259062641,1.850041806,1.251945554,0.854379573,2.637488053,1.717716125,3.269590231,1.747156904,6.916029774,259.6812209,2.728497321,2.361044449,3.7767455,7.009602497,8.150365327,7.054715227,3.951034041,4.371622642,5.118994284,5.983320105,15.26562735,8.564742498,7.90788977,10.63035051,8.046894023,7.091582302,6.193296494,8.757324267,12.37538689,4.774709817,8.601308833,12.77816027,4.228345534,1.645337523,5.762210537,2.501795285,5.405668462,3.628940164,4.274473431,2.658515029,2.113802082,11.55859707,2.498218526,3.974421402,2.136298436,6.875231938,1.893553155,2.741656119,12.87349532,5.638222489,2.621408418,2.875273497,7.475100105,2.412781427,2.37949782,2.868148177,3.005752749,4.288132951,3.387293454,3.780177598,5.00945314,3.168207797,11.93783017,13.48862768,1.438890911,2.004296893,2.674511724,12.6840631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
157,0.618188763,0.242603704,0.322146479,0.418199319,0.282078069,1.045661585,0.519876275,0.227071898,0.283782082,0.359419105,0.308805751,0.283782082,0.625700912,0.577217391,0.453425044,0.519124225,0.478659048,1.538118071,0.411665931,0.218436405,0.574032422,0.177126049,0.677842655,0.502619855,0.32583659,0.227484637,1.045661585,4.424796799,0.96221154,0.677983386,2.941813146,0.683423869,1.136820896,2.424723922,1.92132279,2.04813468,1.903682679,3.049261301,1.07523359,1.985594002,15.08804788,1.392844947,2.393328146,1.862915673,6.338874857,1.513039384,3.791392116,1.767887662,1.173274131,1.292775109,3.761872909,1.141656494,1.588109883,2.649775116,2.519309886,1.035408208,2.181192246,0.71335633,2.726644821,1.380913204,1.324177964,1.719711606,0.739467616,0.600557807,0.491931797,1.171100371,1.709186936,1.350196614,0.765407245,0.622570351,0.962361563,1.141940684,0.883880943,1.726452755,1.167404526,1.008066054,0.572721083,1.008096699,0.54212074,0.974483878,1.198404267,1.13128104,5.060050524,0.44092729,0.543652121,1.166255041,0.764558537,0.48525221,0.59290659,2.01260933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2.578297078,1.237936806,1.441820284,1.894269477,1.373573131,5.123045753,2.056905507,1.180034942,1.228650427,1.806900266,1.438713791,1.228650427,2.530775019,3.266839423,2.072209911,3.240465498,2.595398427,2.577451507,2.110808614,0.860039781,2.394133001,0.879033955,2.741672937,2.602314754,1.628689357,0.973870948,5.123045753,34.23045882,1.785181425,3.759051387,14.71625705,2.86921904,6.932483325,14.2171617,12.25011865,13.24309815,6.181330284,13.66432254,5.200045566,10.25174718,27.94696483,7.502528494,11.37533492,9.680154551,39.98917538,6.471899398,19.98086343,8.267759513,5.787051057,5.501333203,20.23318601,5.268899632,4.472649121,10.13575712,15.52203272,5.891119692,10.80034323,3.334576679,14.99012513,7.542836867,6.411913882,11.45142394,4.01345896,2.086809555,2.24616927,6.257168939,10.38209699,6.209513944,3.931346947,3.137694923,4.687136012,4.982103817,3.800537124,9.747716198,5.266322905,5.704347561,2.58309176,4.551011789,2.461772828,4.265400623,5.871323362,5.097656188,35.8707238,2.172084854,1.978920734,4.761437099,2.302424179,2.339274197,2.590126627,8.964608477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
159,0.237133978,0.116980076,0.080673046,0.210411055,0.147504832,0.590964,0.181627173,0.078728692,0.182981778,0.244873129,0.147980037,0.182981778,0.502907756,0.285969379,0.293147442,0.145217854,0.237146592,0.249104101,0.239810153,0.081051564,0.220195837,0.072612466,0.544816736,0.238222095,0.157950192,0.076950647,0.590964,1.268065105,0.131381011,0.314143517,1.605442997,0.50302959,0.36882282,0.553582421,0.599771391,0.639890923,0.580607546,4.959532126,0.515478625,0.621167893,14.71388413,0.568061058,0.665362533,0.99123387,3.562457033,0.95616397,2.796793063,1.545724928,0.611400058,0.803696197,2.021108164,0.544778814,0.454711534,0.981845723,0.757983485,0.270548932,1.137747893,0.279668946,2.387949791,0.601410851,0.650853176,0.489763864,0.338636818,0.376099893,0.251184593,0.603604206,0.798699187,0.753367782,0.374556627,0.310344541,2.192542201,0.640922109,0.352339292,0.97041707,0.727922929,0.528826204,0.32358654,0.427572901,0.272473904,0.469723286,0.652282425,0.481708639,1.423382469,0.24922447,0.371966942,0.808008851,0.185685245,0.233389008,0.29631325,1.877569141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1.979883444,1.801344484,0.686708055,4.481128564,2.960860011,3.613543279,1.766466368,1.090314284,5.696394647,3.962536343,1.214170314,5.696394647,176.3555084,1.767338621,7.058829002,0.863380806,1.720008068,2.374142867,2.510778169,2.136333968,1.838463198,1.048541707,191.0518008,2.698814524,2.302855193,1.503234993,3.613543279,1.841771702,1.480213766,2.630696356,7.007567897,5.277614181,4.75114332,3.040663836,10.25991021,12.40023076,8.393037058,8.09753976,6.929669825,7.74209966,6.300475538,10.27983385,14.7879071,16.05236218,9.35774628,42.28235977,11.41108549,7.652081753,10.50073337,209.0440928,17.73306675,8.180746879,8.171459718,6.478855199,6.008778815,2.26431932,8.861889416,4.006879241,7.974498088,5.480516279,7.85281435,3.81487154,3.306106769,6.614878614,4.798084522,14.95768848,2.809195683,13.22283435,2.847451931,4.881534574,4.419240108,19.2183683,4.508300145,3.842741039,44.37925387,3.463188481,3.46666235,4.309757188,5.638358225,13.69263685,5.283340827,6.125117337,3.902372406,5.864054597,5.947243033,17.49680249,2.332542271,3.896684471,6.977056469,19.70029266,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3,0,2,5,1,1,1,110,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2
161,3.632449448,1.623519813,1.26919722,2.194514822,1.57483857,18.42371248,2.874355182,1.193129514,1.396225475,2.532916168,1.936780384,1.396225475,2.52588228,4.533092979,2.805869341,2.406028966,3.585947814,1.28863441,3.560002878,0.794521041,3.372988773,1.128852966,2.73637247,3.375380564,2.124811212,0.899805173,18.42371248,4.121967856,0.888973872,7.243548999,8.992986103,2.789953561,4.38439934,5.677552636,6.698747067,7.28504206,5.868567579,10.91175848,6.244879927,8.279488091,203.0946217,6.737913051,5.146232293,11.78680463,24.71030076,6.734803629,21.96192514,8.359234817,7.704201081,5.743037262,22.90221961,6.739145709,3.534882481,9.37600037,9.760272037,3.831155176,201.8323726,3.006187433,14.22949971,9.031404086,15.49779155,6.895706716,5.012240669,2.007410509,2.755486138,7.730971875,8.008181708,9.330299183,5.384386742,4.005358559,4.1397507,6.576712257,5.087058202,17.95611383,6.305246621,17.469798,3.460774741,5.594856167,2.89511868,4.981059966,18.58245046,6.251050189,5.167315181,2.582214845,1.863698301,4.592373951,2.359942776,2.987373467,3.317709198,8.812889746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,91,0,0,0,1,1,3,0,0,0,1,0,0,0,1,0,93,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
