Community ID,hci0,hci1,hci2,hci3,hci4,hci5,hci6,hci7,hci8,hci9,hci10,hci11,hci12,hci13,hci14,hci15,hci16,hci17,hci18,hci19,hci20,hci21,hci22,hci23,hci24,hci25,hci26,hci27,hci28,hci29,hci30,hci31,hci32,hci33,hci34,hci35,hci36,hci37,hci38,hci39,hci40,hci41,hci42,hci43,hci44,hci45,hci46,hci47,hci48,hci49
168,50,56.76399947,64.83848171,74.54513136,86.30114149,100.6525781,118.3212084,140.2709881,167.8036194,202.6976838,247.4140324,305.4034736,381.5749862,483.0202427,620.1550362,808.5524381,1071.948424,1447.280932,1993.343872,2806.04185,4046.051898,5990.552287,9133.267745,14385.22572,23494.27005,39961.82323,71148.17261,133381.7433,265149.6944,563607.0257,1293916.549,3247517.123,9043862.068,28462397.74,103574149.1,448635403.6,2401032307,16670534029,1.60E+11,2.33E+12,5.81E+13,2.96E+15,4.06E+17,2.27E+20,1.06E+24,1.44E+29,7.33E+36,5.16E+49,2.58E+75,3.32E+152
169,63,73.79716382,87.12546486,103.7212375,124.5765863,151.0429879,184.9830546,228.9958609,286.7563066,363.5340537,466.9999958,608.5013856,805.1154568,1083.022699,1483.166185,2070.964338,2953.393059,4309.831968,6449.378306,9920.687456,15729.68677,25787.24354,43867.40394,77751.00904,144259.8706,281732.4203,582844.4647,1286910.75,3059649.241,7915950.7,22570438.55,72017375.35,262016742.1,1112406600,5672852761,36045693770,2.99E+11,3.45E+12,5.99E+13,1.76E+15,1.02E+17,1.46E+19,7.24E+21,2.14E+25,9.09E+29,2.77E+36,1.49E+46,2.47E+62,6.98E+94,1.63E+192
170,43,48.40417582,54.78803665,62.37757578,71.46205179,82.41487839,95.72249707,112.0247159,132.1717153,157.30559,188.9784995,229.3262295,281.3269031,349.1926926,438.9728988,559.4992463,723.8963904,952.0461531,1274.698641,1740.498951,2428.316791,3469.508016,5089.381421,7687.121035,11995.71236,19415.46892,32742.19657,57840.02981,107709.7407,213037.0393,451596.3438,1037260.859,2616193.756,7366538.655,23638933.93,88738386.42,403000179.1,2313606205,17803475084,1.99E+11,3.61E+12,1.25E+14,1.05E+16,3.15E+18,6.33E+21,2.68E+26,2.34E+33,8.72E+44,1.22E+68,3.45E+137
171,56,63.79587434,73.1355181,84.4054612,98.10914225,114.9084774,135.6824926,161.6110017,194.2955263,235.9363633,289.5955458,359.5932689,452.1151646,576.158628,745.0347771,978.7996365,1308.273567,1781.839744,2477.229859,3522.507836,5134.528034,7691.678816,11876.30076,18964.24707,31438.58301,54351.33399,98502.80178,188297.3261,382426.1137,832356.3915,1961688.356,5069410.675,14586464.27,47624731.65,180669953.7,820602035.7,4637836671,34302755411,3.55E+11,5.64E+12,1.56E+14,9.08E+15,1.46E+18,1.01E+21,6.22E+24,1.26E+30,1.16E+38,2.19E+51,7.93E+77,3.88E+157
172,55,62.26006694,70.90403641,81.26790146,93.78663409,109.0285663,127.7435885,150.9315036,179.9401628,216.6082037,263.4755609,324.0985419,403.5288971,509.0546095,651.3662337,846.4291298,1118.55203,1505.530482,2067.479636,2902.406119,4174.454395,6166.759206,9383.74982,14756.67394,24073.7122,40921.67028,72853.53993,136663.8289,272054.569,579615.9616,1335132.78,3366320.672,9431217.791,29911085.02,109909732.5,481899085.9,2618289362,18522483805,1.82E+11,2.73E+12,7.05E+13,3.77E+15,5.48E+17,3.33E+20,1.72E+24,2.74E+29,1.77E+37,1.85E+50,2.07E+76,3.00E+154
173,51,57.48319798,65.16597786,74.33207898,85.34684466,98.68493494,114.968939,135.0237843,159.954328,191.2574216,230.9859657,281.9925563,348.2969312,435.6492899,552.4092035,710.94301,929.8910376,1237.927288,1680.14279,2329.163779,3305.060962,4812.093007,7208.789954,11146.54205,17854.75389,29753.84221,51838.57531,94973.2874,184231.0252,381484.6703,851513.7807,2073227.644,5586307.33,16958368.39,59309232.72,245822785.4,1252202048,8221056832,74116029271,1.00E+12,2.28E+13,1.05E+15,1.26E+17,5.96E+19,2.22E+23,2.23E+28,7.18E+35,2.36E+48,2.61E+73,3.63E+148
174,58,66.83911668,77.55492345,90.64671921,106.7734015,126.8132155,151.9492559,183.7933466,224.5678954,277.3766074,346.6135017,438.590744,562.5187682,732.0642523,967.8750204,1301.757874,1783.74767,2494.360263,3566.391088,5224.805884,7862.012228,12184.71775,19511.11322,32396.82581,56012.77203,101329.4855,192885.1118,388912.2762,837131.2051,1941648.386,4907251.259,13698541.66,42940048.44,154268416.4,651644137.9,3342825384,21709603094,1.88E+11,2.35E+12,4.66E+13,1.68E+15,1.35E+17,3.26E+19,3.78E+22,4.64E+26,2.48E+32,9.71E+40,2.06E+55,9.36E+83,9.05E+169
175,62,71.88831469,83.96391571,98.83080134,117.2928387,140.4310815,169.7154768,207.1683346,255.6068256,319.007943,403.0662895,516.0606533,670.2240896,883.9509956,1185.424559,1618.708519,2254.217348,3207.1675,4670.984531,6979.587429,10727.26956,17007.58895,27907.82972,47575.97599,84631.13024,157892.1408,310780.7653,649882.0024,1455711.227,3527206.775,9354218.15,27541411,91605644.15,351681059.7,1600786908,8938293626,63960808745,6.21E+11,8.83E+12,2.04E+14,8.87E+15,8.94E+17,2.87E+20,4.81E+23,9.61E+27,1.02E+34,1.11E+43,1.30E+58,1.82E+88,5.10E+178
176,62,72.21535756,84.74625993,100.2455746,119.5863063,143.9482527,174.9438392,214.8032463,266.6505576,334.9217788,426.0075885,549.2582574,718.5830364,955.0446342,1291.15473,1778.143475,2498.555887,3588.64145,5279.26176,7972.896795,12393.38551,19887.58511,33057.05041,57138.15141,103161.7693,195571.1682,391674.0699,834600.9277,1908231.776,4728725.549,12854442,38895242.79,133358507.4,529658527.1,2504869621,14606346350,1.10E+11,1.13E+12,1.72E+13,4.30E+14,2.05E+16,2.33E+18,8.63E+20,1.74E+24,4.48E+28,6.72E+34,1.24E+44,3.51E+59,2.85E+90,1.56E+183
177,58,66.80174078,77.45751817,90.4570165,106.4453898,126.2811001,151.1185403,182.5275217,222.6683506,274.5519381,342.4319935,432.4057567,553.349747,718.4037963,947.370386,1270.674857,1736.048943,2420.084202,3448.728317,5034.682427,7547.750837,11651.65469,18579.95433,30715.16117,52858.72939,95154.57168,180191.2097,361322.5486,773217.335,1782320.238,4474931.892,12403979.48,38589427.8,137515370.7,575788640.7,2925529256,18800770641,1.61E+11,1.99E+12,3.88E+13,1.38E+15,1.08E+17,2.55E+19,2.88E+22,3.39E+26,1.72E+32,6.24E+40,1.17E+55,4.14E+83,1.93E+169
178,61,71.477243,84.41288969,100.5232582,120.7739635,146.4811187,179.4596943,222.2439743,278.4198795,353.1336334,453.8831035,591.7704346,783.5219447,1054.810461,1445.837326,2020.927666,2885.435006,4216.324344,6319.113474,9737.243417,15469.38993,25417.49835,43348.61654,77053.47022,143433.7054,281158.235,584102.9942,1295843.103,3097580.616,8063482.093,23152598.01,74467919.29,273425360.4,1173133654,6055767768,39026320451,3.29E+11,3.87E+12,6.89E+13,2.08E+15,1.24E+17,1.85E+19,9.73E+21,3.07E+25,1.44E+30,4.99E+36,3.26E+46,7.57E+62,4.16E+95,7.20E+193
179,60,69.62293505,81.37672112,95.85048956,113.8286043,136.3663124,164.8991029,201.4028434,248.6314912,310.4751179,392.5075328,502.8378147,653.4578927,862.4156317,1157.390468,1581.705587,2204.675263,3139.866529,4578.216326,6849.884093,10543.53163,16744.51889,27529.07424,47033.36645,83875.46476,156929.2901,309891.6547,650430.06,1463114.405,3562304.262,9499578.595,28146667.02,94299986.62,365058200,1677772280,9473563657,68682498617,6.77E+11,9.81E+12,2.32E+14,1.03E+16,1.08E+18,3.60E+20,6.36E+23,1.37E+28,1.60E+34,2.04E+43,3.08E+58,7.16E+88,9.27E+179
180,57,65.59568097,76.00508462,88.70858598,104.3395397,123.7413661,148.0491714,178.8078949,218.1455883,269.0311129,335.6631006,424.0663809,543.0220675,705.5443352,931.2709179,1250.413686,1710.434601,2387.601599,3407.517834,4982.633127,7482.913504,11573.4883,18492.69397,30636.59317,52842.98368,95352.30276,181013.4083,363905.6173,780815.4611,1804750.719,4543894.499,12630831.58,39407506.35,140832347.6,591348956.8,3012930988,19414247146,1.67E+11,2.06E+12,4.03E+13,1.43E+15,1.13E+17,2.66E+19,2.99E+22,3.52E+26,1.77E+32,6.34E+40,1.16E+55,3.90E+83,1.52E+169
181,44,49.65051258,56.34834166,64.34068015,73.94553932,85.57568124,99.77191175,117.2499145,138.9669165,166.2177813,200.7753798,245.0985766,302.6451079,378.3499367,479.3694006,616.2605758,804.8881509,1069.574741,1448.427975,2002.578205,2832.641595,4108.946195,6128.859408,9429.456056,15017.78541,24862.24916,42992.57466,78096.89768,150030.2181,307256.4655,677278.8875,1625631.092,4309516.456,12841070.44,43959941.04,177766748.6,879993302,5587394837,48424012087,6.24E+11,1.34E+13,5.75E+14,6.32E+16,2.68E+19,8.56E+22,6.95E+27,1.62E+35,3.14E+47,1.19E+72,6.72E+145
182,39,43.55177943,48.895616,55.20906014,62.7182918,71.71390023,82.57260833,95.78750439,112.0105951,132.1134311,157.2745987,189.1077267,229.8515241,282.6563525,352.0236484,444.4919137,569.7284541,742.3032862,984.6367521,1332.017611,1841.373652,2607.046089,3790.060939,5674.336207,8778.746343,14090.01468,23569.46426,41313.49001,76367.4215,150001.4611,315943.6403,721502.8712,1810636.878,5077099.439,16241369.72,60854307.93,276266255.3,1588408042,12269661296,1.38E+11,2.53E+12,8.89E+13,7.66E+15,2.37E+18,4.99E+21,2.26E+26,2.21E+33,9.99E+44,2.08E+68,1.97E+138
183,20,21.76363434,23.78033775,26.0981041,28.77621877,31.88843841,35.52721818,39.80938311,44.88381173,50.94195404,58.23238813,67.08120278,77.92089457,91.33188302,108.1030049,129.3210117,156.5051496,191.8131034,238.3621527,300.7403026,385.8379255,504.2337275,672.5656356,917.7039359,1284.330125,1849.183113,2748.876793,4236.560202,6802.889775,11448.31044,20333.47954,38441.56471,78167.61373,173168.3707,424717.029,1176934.542,3782519.122,14589269.21,70681377.3,457707741.1,4321872569,67474315469,2.10E+12,1.76E+14,6.48E+16,2.55E+20,6.36E+25,6.34E+34,6.41E+52,6.82E+106
184,46,51.86177882,58.82457425,67.15295562,77.18882948,89.37813992,104.308246,122.7608545,145.7879052,174.8217888,211.8376607,259.5960301,322.011081,404.7193879,515.9740412,668.0778523,879.7289932,1179.947088,1614.805919,2259.286309,3238.746737,4769.042755,7234.080649,11341.41517,18447.46673,31268.67926,55516.52576,103872.3121,206273.4652,438474.2743,1007930.378,2536661.191,7095611.87,22475159.02,82511169.97,361598446.4,1964757194,13908786250,1.37E+11,2.06E+12,5.33E+13,2.87E+15,4.20E+17,2.58E+20,1.36E+24,2.22E+29,1.48E+37,1.66E+50,2.13E+76,4.71E+154
185,51,58.05940068,66.50766253,76.69052814,89.05777168,104.200014,122.9005835,146.2094321,175.5498022,212.8741999,260.8956875,323.4360318,405.9581711,516.3945898,666.459793,873.7709412,1165.347248,1583.517221,2196.138221,3114.752499,4527.787534,6763.204852,10410.84718,16570.53316,27376.40344,47156.95389,85134.87387,162075.6814,327729.588,709965.5178,1664814.983,4278865.382,12239329.05,39705031.82,149565979.1,674046996.9,3776538443,27659927537,2.83E+11,4.44E+12,1.21E+14,6.91E+15,1.09E+18,7.33E+20,4.34E+24,8.36E+29,7.12E+37,1.19E+51,3.35E+77,7.80E+156
186,61,70.26175554,81.50929259,95.27763589,112.2751763,133.4494965,160.0819786,193.925508,237.40761,293.9344112,368.3524173,467.6614723,602.1346858,787.1103943,1045.916681,1414.746679,1950.973694,2747.686878,3959.786728,5852.205304,8891.847647,13928.99091,22568.80661,37964.10436,66584.93299,122370.7568,237027.6185,487190.8343,1071212.155,2543851.788,6600011.54,18970683.74,61446898.64,229049253.1,1008757197,5426691600,37219341734,3.44E+11,4.62E+12,9.99E+13,4.01E+15,3.66E+17,1.04E+20,1.48E+23,2.40E+27,1.89E+33,1.32E+42,7.40E+56,2.34E+86,7.61E+174
187,45,50.70911261,57.46822387,65.52325555,75.19003789,86.87774945,101.1214523,118.6277515,140.3396258,167.5296264,201.9356326,245.9613923,302.9772236,377.7781711,477.2941044,611.7106786,796.2741103,1054.259271,1421.964118,1957.324944,2755.182864,3975.140648,5894.044601,9008.382877,14241.91421,23384.92448,40068.25954,72039.25883,136800.335,276529.1544,600612.554,1417643.077,3686979.85,10748129.54,35878707.2,140909873.9,674163732.2,4112245059,33981500636,4.13E+11,8.30E+12,3.26E+14,3.21E+16,1.18E+19,3.12E+22,1.93E+27,3.00E+34,2.92E+46,2.81E+70,2.55E+142
188,26,28.5725446,31.5477444,35.00835078,39.05810876,43.82810906,49.48538209,56.24464224,64.38450927,74.27016792,86.38540313,101.3784724,120.1286922,143.8445082,174.2101984,213.6090166,265.4687373,334.8071532,429.1113239,559.7869956,744.6069011,1011.95741,1408.420517,2012.745721,2962.506763,4506.943433,7116.240779,11718.41375,20240.51704,36920.33505,71704.65354,149747.0025,340362.2855,854619.3242,2415153.017,7865137.327,30425194.09,145463440.9,906226820.6,7906830128,1.07E+11,2.59E+12,1.40E+14,2.38E+16,2.26E+19,3.35E+23,6.12E+29,1.69E+40,1.31E+61,6.42E+123
189,28,30.95939054,34.40354041,38.4359982,43.18753598,48.82466983,55.56128706,63.6746799,73.52790202,85.60131088,100.5376308,119.2071966,142.8037688,172.9874,212.1009499,263.5039936,332.0975153,425.1652207,553.7522555,734.978552,996.0210345,1381.162235,1964.651663,2874.967823,4342.29176,6795.222681,11066.81538,18855.88052,33818.82179,64320.4754,130872.1637,287928.5296,693938.268,1861848.483,5673988.967,20147110.66,86125870.32,462635181.5,3306039416,33972640176,5.60E+11,1.73E+13,1.27E+15,3.22E+17,5.19E+20,1.63E+25,9.17E+31,1.67E+43,5.65E+65,2.32E+133
190,46,51.53151625,58.05206362,65.78907242,75.03377382,86.16237974,99.665418,116.1888141,136.5921008,162.0319266,194.0834536,234.919335,287.5775744,356.3688886,447.5069589,570.1016561,737.7555844,971.1857568,1302.628948,1783.431162,2497.481302,3585.700156,5292.141675,8053.89159,12683.29288,20753.44281,35453.2488,63586.62793,120530.7034,243375.8389,528463.7542,1248203.878,3252128.686,9509785.825,31891870.19,126061630.1,608362782.7,3753219952,31474064518,3.90E+11,8.03E+12,3.25E+14,3.35E+16,1.30E+19,3.71E+22,2.57E+27,4.74E+34,6.17E+46,1.07E+71,5.75E+143
191,61,70.09380453,81.09927361,94.52135959,111.0254959,131.4973852,157.1284484,189.5394637,230.9618229,284.5069799,354.5729741,447.4675149,572.3792135,742.9189974,979.6141046,1314.027795,1795.717839,2504.275676,3570.703725,5216.456875,7826.956859,12094.70519,19308.21203,31959.06153,55074.68619,99289.90976,188317.4155,378241.5731,810816.9754,1872305.632,4709358.43,13077529.45,40758308.64,145499847.7,610241653.5,3105377889,19983674376,1.72E+11,2.12E+12,4.13E+13,1.46E+15,1.15E+17,2.70E+19,3.03E+22,3.56E+26,1.78E+32,6.32E+40,1.14E+55,3.73E+83,1.35E+169
192,51,57.62275154,65.48375722,74.87729611,86.18243818,99.89183915,116.6518459,137.3189832,163.0404603,195.3703639,236.4396135,289.2081199,357.8446323,448.3082952,569.2546373,733.4735296,960.2176561,1279.05523,1736.395032,2406.819634,3413.316177,4964.482313,7425.213291,11455.8712,18297.22815,30379.64713,52689.35479,96000.56303,184991.6073,380040.2699,840374.3862,2023600.565,5382069.686,16090155.56,55268122.77,224257812,1113980860,7097946261,61735599664,7.98E+11,1.73E+13,7.41E+14,8.18E+16,3.48E+19,1.12E+23,9.12E+27,2.14E+35,4.17E+47,1.60E+72,9.34E+145
193,39,43.64261961,49.10692371,55.57950921,63.29863038,72.57111544,83.79570692,97.49561543,114.3644463,135.3317854,161.658077,195.0737776,237.9864645,293.793953,367.3656915,465.7963059,599.6081727,784.7109616,1045.667194,1421.268217,1974.309761,2809.229142,4104.939224,6178.086279,9609.603811,15508.6445,26088.95857,45993.77088,85520.75426,168994.5101,358145.8635,823046.066,2078835.214,5867861.573,18899199.4,71311717.87,326102166.9,1889176060,14709041305,1.67E+11,3.09E+12,1.10E+14,9.53E+15,2.99E+18,6.38E+21,2.95E+26,2.95E+33,1.39E+45,3.11E+68,3.59E+138
194,31,34.32041524,38.20495882,42.77890257,48.20173014,54.67824964,62.47390751,71.93612467,83.52437055,97.85307995,115.7537061,138.3657051,167.271946,204.703473,253.8544707,319.3756911,408.1628179,530.643045,702.923327,950.4673681,1314.560745,1864.015886,2717.051657,4083.64839,6350.754734,10261.13194,17306.81022,30641.19914,57321.0245,114192.0153,244535.8439,569326.4386,1461210.516,4205646.668,13868042.73,53830845.82,254691567.1,1537286650,12578758836,1.52E+11,3.02E+12,1.18E+14,1.15E+16,4.22E+18,1.11E+22,6.90E+26,1.08E+34,1.07E+46,1.08E+70,1.15E+142
195,24,26.12432858,28.55182986,31.33967061,34.55838642,38.29562334,42.66110419,47.7932807,53.86833036,61.11244929,69.81883239,80.37140029,93.27836417,109.2203346,129.12025,154.2465578,186.3679339,227.9893319,282.718899,355.8499172,455.3041435,593.1976535,788.5079089,1071.746413,1493.402067,2139.725796,3163.369093,4845.385642,7726.668531,12901.47843,22712.58823,42510.92517,85462.0496,186878.3277,451543.1028,1229870.748,3874181.502,14595794.79,68774046.73,430778098.4,3906521119,58021151389,1.70E+12,1.31E+14,4.32E+16,1.46E+20,2.88E+25,1.95E+34,9.01E+51,9.19E+104
196,34,37.46662662,41.4797383,46.15170366,51.62332813,58.07242185,65.72537497,74.87295196,85.89206962,99.27616186,115.6780204,135.9710023,161.3376585,193.399918,234.413261,287.5611218,357.4091884,450.6198535,577.0989875,751.8777595,998.2755045,1353.355922,1877.610449,2672.685714,3914.962296,5921.59163,9285.872664,15167.88169,25951.391,46817.1286,89764.88181,184688.6325,412579.0318,1015332.108,2802967.313,8882002.842,33274344.26,153172586.5,912180488.6,7538623423,95387269586,2.13E+12,1.04E+14,1.54E+16,1.22E+19,1.41E+23,1.75E+29,2.56E+39,5.52E+59,5.73E+120
197,31,34.33266626,38.2147877,42.76379592,48.12789044,54.4956106,62.10886981,71.28088715,82.42112496,96.07037067,112.9506958,134.0375315,160.6651028,194.6829568,238.6920534,296.4069482,373.2216192,477.1109391,620.0975784,820.6941985,1108.071411,1529.365326,2162.871796,3142.647952,4706.031806,7289.071241,11726.59597,19692.24142,34719.3482,64716.11245,128596.9806,275169.2556,641895.8999,1657398.242,4827685.282,16250000.63,65194195.76,324622920.9,2117363540,19471946513,2.80E+11,7.30E+12,4.31E+14,8.20E+16,9.01E+19,1.64E+24,4.04E+30,1.83E+41,3.80E+62,3.49E+126
198,35,38.89904599,43.45488396,48.81052655,55.14710083,62.69589635,71.75483795,82.71124415,96.07361822,112.5165796,132.9451623,158.5880536,191.1347217,232.9401528,287.3355029,359.1076732,455.2535428,586.1901046,767.7384128,1024.45292,1395.351718,1944.054203,2777.262597,4079.57985,6181.513541,9697.68446,15820.35715,26974.11883,48358.13534,91809.56837,186177.7004,407471.8049,974782.9285,2589196.16,7787103.198,27184175.14,113720591.2,594374759.7,4103302647,40364077375,6.29E+11,1.81E+13,1.21E+15,2.71E+17,3.69E+20,9.06E+24,3.51E+31,3.38E+42,3.18E+64,2.72E+130
199,27,29.73841306,32.903496,36.58185382,40.8817152,45.93935893,51.92776501,59.06837434,67.64723878,78.03744357,90.73060037,106.3816277,125.8732647,150.4103241,181.6594661,221.9598283,274.6459333,344.5519685,438.8151717,568.1836234,749.1954404,1007.903332,1386.418931,1954.764718,2833.062159,4234.61609,6553.023718,10546.37512,17746.76233,31423.29543,58994.99948,118528.0092,257733.8478,615066.3257,1639234.641,4987873.119,17826645.16,77664103.37,433366840.9,3313424472,38150997727,7.58E+11,3.19E+13,3.93E+15,2.41E+18,1.94E+22,1.41E+28,8.32E+37,2.94E+57,1.33E+116
200,39,43.18005187,48.03444581,53.70419279,60.36647223,68.24565332,77.62822356,88.88321185,102.4904253,119.0799287,139.4879036,164.8366886,196.6510284,237.0293573,288.9000911,356.4114956,445.5353545,565.0196722,727.9234597,954.1448308,1274.686855,1739.046725,2428.385881,3479.748773,5132.152839,7817.67803,12349.17399,20325.45307,35052.51144,63763.50592,123332.0405,256116.8741,577831.6863,1437199.491,4013508.465,12878875.34,48922165.4,228723907.3,1386224769,11689736697,1.51E+11,3.48E+12,1.75E+14,2.73E+16,2.29E+19,2.85E+23,3.99E+29,7.06E+39,2.24E+60,7.37E+121
201,34,37.40001947,41.32262407,45.872459,51.17995543,57.40889591,64.76656634,73.517509,84.00234316,96.66379749,112.0831296,131.031696,154.5449223,184.0298699,221.4239716,269.4329921,331.8938225,414.3377288,524.8820861,675.6723321,885.267649,1182.68745,1614.463423,2257.299117,3241.546585,4796.328504,7339.760993,11667.45301,19366.10081,33772.21741,62336.59139,122880.7719,261539.8981,609227.5164,1579615.092,4657507.902,16052539.04,67043658.93,355994412.8,2565833043,27511385829,5.01E+11,1.89E+13,2.02E+15,1.02E+18,6.31E+21,3.07E+27,9.29E+36,8.60E+55,6.95E+112
202,57,65.46003439,75.68060195,88.12192996,103.3889912,122.2848708,145.886801,175.6558204,213.5969817,262.4966418,326.2790909,410.5509355,523.4459923,676.9600586,889.1000647,1187.415822,1614.932611,2240.355259,3176.073704,4610.82687,6870.767869,10537.42889,16683.91303,27366.74094,46695.29853,83270.87953,156051.8239,309314.9443,653430.1267,1484580.938,3667274.583,9980254.627,30408450.9,105814076.6,431113540.4,2122376146,13147059537,1.08E+11,1.26E+12,2.32E+13,7.63E+14,5.48E+16,1.15E+19,1.11E+22,1.07E+26,4.04E+31,9.48E+39,8.50E+53,6.92E+81,3.82E+165
203,43,47.87852648,53.58738545,60.30889474,68.274319,77.77944545,89.20591554,103.0507476,119.9676518,140.8255325,166.7923728,199.4571266,241.0093754,294.5081714,364.2909321,456.6062612,580.6118185,749.9798223,985.5369238,1319.708091,1804.190443,2523.577188,3620.287998,5341.724406,8132.766186,12824.62585,21037.93989,36086.65325,65119.80728,124521.08,254509.243,561895.3013,1357286.314,3644479.981,11095627.59,39275201.51,166934620.8,888704971.7,6268742769,63259518561,1.02E+12,3.04E+13,2.13E+15,5.06E+17,7.48E+20,2.06E+25,9.47E+31,1.22E+43,2.03E+65,9.75E+131
204,42,46.76712432,52.35214982,58.9364609,66.75065661,76.09038271,87.33807941,100.9931747,117.7144798,138.3804342,164.1758146,196.718235,238.2453864,291.8964944,362.1424564,455.4549516,581.3673033,754.1913003,995.8577502,1340.730189,1843.977049,2596.550155,3752.821672,5583.32794,8579.231558,13667.85065,22677.94628,39396.08746,72103.90633,140070.5012,291398.238,656241.3457,1621066.52,4464459.216,13989578.19,51180066.54,225968276.5,1257365192,9341816729,1.00E+11,1.74E+12,5.69E+13,4.47E+15,1.23E+18,2.21E+21,8.03E+25,5.59E+32,1.43E+44,9.56E+66,2.91E+135
205,20,21.56551825,23.33317654,25.33785982,27.62197541,30.23740436,33.24804693,36.73317103,40.79185608,45.54894602,51.16310359,57.83782316,65.83665893,75.50453528,87.29795201,101.8283863,119.9255773,142.7312642,171.8404061,209.5178557,259.0374423,325.2241204,415.3412524,540.5801799,718.6316023,978.2624835,1367.742658,1970.950955,2939.46937,4559.588207,7399.731306,12654.67175,23005.54188,44942.48087,95630.11612,225465.6519,602105.981,1874440.604,7068735.097,34025718.72,224947684.4,2270467998,41004738084,1.70E+12,2.45E+14,2.60E+17,9.06E+21,3.40E+29,4.87E+44,1.48E+90
206,55,62.2422827,70.85750038,81.17641497,93.62636616,108.7644984,127.3242081,150.2808111,178.9455124,215.1016043,261.2045758,320.6804147,398.3772138,501.2602577,639.5009588,828.2154965,1090.29803,1461.140224,1996.681891,2787.501577,3984.176547,5844.333488,8822.887589,13751.52146,22210.21564,37331.03525,65624.25813,121359.4356,237736.7351,497396.2144,1122472.404,2765037.663,7544245.447,23213895.18,82391523.09,347066937.3,1800009970,12058825846,1.11E+11,1.54E+12,3.63E+13,1.73E+15,2.18E+17,1.09E+20,4.40E+23,4.93E+28,1.86E+36,8.02E+48,1.51E+74,1.04E+150
207,57,64.92769341,74.42480255,85.88414031,99.81730943,116.89694,138.0162669,164.3741615,197.5980153,239.9236971,294.4628336,365.6057937,459.6391,585.7077133,757.3426213,994.9340762,1329.821637,1811.214205,2518.190658,3581.074872,5220.629104,7822.227133,12081.15831,19298.25712,32006.95326,55365.87791,100413.5151,192119.401,390609.5251,851280.7819,2009463.017,5202765.879,15004474.76,49124421,186976185.2,852632059.3,4842091898,36023149681,3.76E+11,6.02E+12,1.68E+14,9.93E+15,1.63E+18,1.15E+21,7.33E+24,1.55E+30,1.53E+38,3.26E+51,1.50E+78,1.50E+158
208,30,32.77301795,35.95282917,39.61790997,43.86546121,48.81674558,54.62420187,61.4810161,69.63412545,79.40207104,91.19978062,105.573378,123.2496929,145.2076268,172.7825038,207.8210046,252.915012,311.7608437,389.7217065,494.7266231,638.7394555,840.2183307,1128.343066,1550.4937,2185.90454,3171.474175,4752.462375,7386.403267,11966.45569,20327.72505,36466.09,69679.08865,143315.6986,321441.4274,799050.9748,2247181.708,7341236.532,28838605.53,142646622.1,946049891.4,9186021664,1.48E+11,4.81E+12,4.24E+14,1.67E+17,7.22E+20,2.06E+26,2.58E+35,4.10E+53,1.68E+108
209,35,38.52700481,42.61043008,47.3650316,52.93470964,59.50132369,67.29661365,76.61848363,87.85348103,101.5081772,118.2534989,138.9881529,164.9305999,197.7543611,239.790166,294.3329822,366.1166854,462.0620253,592.4797353,773.0492533,1028.152466,1396.639495,1942.089732,2771.652383,4071.846992,6179.210564,9725.659678,15951.80301,27418.19659,49716.76097,95868.60812,198502.1193,446589.1395,1107778.578,3085553.801,9876362.338,37425120.48,174551862.2,1055367902,8877976224,1.15E+11,2.63E+12,1.32E+14,2.05E+16,1.71E+19,2.12E+23,2.94E+29,5.12E+39,1.58E+60,4.77E+121
210,27,29.51584766,32.40539912,35.74172607,39.61557603,44.14048042,49.45958671,55.75488344,63.25978188,72.27645929,83.20003725,96.55269668,113.0324331,133.5836934,159.5012211,192.5851279,235.3763838,291.5209456,366.3438635,467.773696,607.8653002,805.3712234,1090.202524,1511.399013,2151.838128,3156.364114,4787.742616,7542.939684,12406.83904,21436.97503,39196.9405,76525.34271,161273.0433,371855.8455,954023.1124,2782142.352,9478652.752,39105243.08,204931636.9,1456071533,15367190862,2.75E+11,1.02E+13,1.06E+15,5.20E+17,3.08E+21,1.41E+27,3.89E+36,2.99E+55,1.41E+112
211,45,50.06380088,55.98188207,62.94043691,71.17531844,80.98774741,92.76579307,107.0140559,124.3951394,145.7882767,172.3732459,205.7520863,248.1281557,302.5735485,373.4349843,466.9606224,592.2862329,763.0181229,999.8294332,1334.819262,1819.019456,2535.683372,3624.528435,5327.441828,8077.82455,12682.3412,20707.32982,35341.65298,63432.06123,120589.5526,244924.5642,537040.3964,1287566.327,3428926.999,10344737.11,36247509.31,152318016.5,800455055.5,5562865602,55172371079,8.69E+11,2.53E+13,1.72E+15,3.94E+17,5.53E+20,1.42E+25,5.87E+31,6.32E+42,7.45E+64,1.26E+131
212,35,39.10764628,43.93231183,49.63465884,56.41924804,64.54873031,74.36335938,86.30810728,100.9707709,119.1361687,141.8642048,170.6038428,207.3619187,254.9570586,317.4079414,400.5375591,512.931636,667.490129,883.9947507,1193.460342,1645.702557,2322.874501,3364.434497,5014.770675,7717.455107,12309.52539,20440.39277,35521.47741,65002.91753,126186.3406,262160.0106,589168.6928,1451137.047,3980930.965,12411749.98,45118573.82,197617461.2,1088700159,7988981192,84432873303,1.43E+12,4.58E+13,3.49E+15,9.21E+17,1.57E+21,5.24E+25,3.22E+32,6.72E+43,2.95E+66,2.55E+134
